2	6	3	0	0	0	1	0.166666666666
9	6	5	10	6	3	1	0.166666666666
1	5	3	6	2	5	4	0.166666666666
1	6	3	10	1	5	4	0.166666666666
1	5	1	7	4	3	4	0.166666666666
4	4	4	6	2	3	2	0.166666666666
10	5	2	10	2	5	4	0.166666666666
4	8	6	5	2	3	4	0.166666666666
2	6	4	4	0	3	4	0.166666666666
2	5	4	10	1	3	2	0.166666666666
8	3	5	2	0	0	1	0.166666666666
2	8	2	8	0	3	2	0.166666666666
5	4	3	10	0	3	2	0.166666666666
4	6	4	7	1	3	2	0.166666666666
3	4	3	6	6	1	0	0.166666666666
3	5	3	9	1	3	4	0.166666666666
2	5	3	4	1	1	1	0.166666666666
6	3	3	10	0	1	2	0.166666666666
4	4	3	10	1	3	2	0.166666666666
0	4	3	10	1	3	2	0.166666666666
2	5	3	10	2	5	4	0.166666666666
4	6	5	4	1	3	1	0.166666666666
3	4	3	8	1	3	4	0.166666666666
6	6	4	9	0	1	2	0.166666666666
5	4	5	10	2	7	8	0.166666666666
7	5	5	4	0	1	1	0.166666666666
3	6	3	8	5	3	2	0.166666666666
2	6	3	9	4	7	7	0.166666666666
3	6	3	8	1	3	2	0.166666666666
2	6	2	6	2	3	4	0.166666666666
3	4	4	4	0	1	1	0.166666666666
2	4	3	10	0	3	4	0.166666666666
4	4	4	10	0	3	5	0.166666666666
0	6	3	3	4	3	2	0.166666666666
2	6	3	3	4	3	2	0.166666666666
0	6	3	3	4	3	2	0.166666666666
0	6	3	3	4	3	2	0.166666666666
4	8	4	6	0	3	1	0.166666666666
5	2	5	10	4	10	5	0.166666666666
4	6	3	10	1	5	5	0.166666666666
3	5	4	4	2	1	2	0.166666666666
3	5	3	10	5	5	2	0.166666666666
9	6	5	1	0	0	1	0.166666666666
5	3	4	7	2	3	2	0.166666666666
3	3	4	4	2	3	4	0.166666666666
2	5	4	10	2	5	2	0.166666666666
9	4	3	0	0	0	1	0.166666666666
6	4	3	6	0	1	2	0.166666666666
1	6	3	9	2	3	4	0.166666666666
4	8	1	4	1	3	2	0.166666666666
5	5	3	10	1	5	4	0.166666666666
1	6	1	5	4	1	2	0.166666666666
3	5	3	10	1	3	4	0.166666666666
9	7	3	2	1	0	4	0.166666666666
0	5	5	4	4	3	4	0.166666666666
3	6	3	9	1	1	2	0.166666666666
2	6	3	10	5	10	8	0.166666666666
4	4	4	4	2	3	2	0.166666666666
3	5	3	3	0	1	2	0.166666666666
5	5	3	10	0	1	2	0.166666666666
3	7	0	6	4	3	4	0.166666666666
2	5	1	10	2	5	5	0.166666666666
5	6	4	9	0	3	2	0.166666666666
8	3	5	1	0	0	1	0.166666666666
1	2	5	10	4	10	5	0.166666666666
8	5	5	7	1	1	2	0.166666666666
4	4	3	10	1	5	4	0.166666666666
2	6	3	4	1	3	2	0.166666666666
2	9	3	6	2	1	4	0.166666666666
6	4	4	8	0	3	2	0.166666666666
3	5	3	5	1	3	2	0.166666666666
0	6	4	8	1	3	2	0.166666666666
3	4	4	9	1	3	2	0.166666666666
2	5	6	0	1	5	4	0.166666666666
2	6	5	4	1	5	1	0.166666666666
3	4	4	5	2	3	2	0.166666666666
4	4	4	10	0	3	2	0.166666666666
3	6	6	7	2	1	2	0.166666666666
6	3	4	10	1	5	4	0.166666666666
5	6	4	8	0	3	2	0.166666666666
3	3	3	10	4	1	2	0.166666666666
2	6	4	4	0	3	4	0.166666666666
4	3	3	4	0	3	2	0.166666666666
2	7	4	10	5	5	7	0.166666666666
2	6	3	10	4	1	4	0.166666666666
2	5	3	10	2	5	10	0.166666666666
3	6	3	4	1	1	1	0.166666666666
0	7	6	5	2	1	2	0.166666666666
2	6	1	3	1	1	2	0.166666666666
2	6	3	2	1	1	2	0.166666666666
4	5	5	10	0	1	4	0.166666666666
4	6	3	10	2	5	4	0.166666666666
7	5	5	0	0	1	0	0.166666666666
4	6	3	10	2	1	2	0.166666666666
2	6	4	9	5	10	7	0.166666666666
3	5	3	3	0	1	1	0.166666666666
2	4	4	4	0	3	1	0.166666666666
2	5	2	8	6	7	7	0.166666666666
1	6	3	10	1	5	4	0.166666666666
3	4	4	9	1	5	8	0.166666666666
4	6	1	10	5	3	4	0.166666666666
4	3	3	9	4	10	8	0.166666666666
3	5	3	10	2	3	4	0.166666666666
2	5	3	10	1	5	5	0.166666666666
4	4	2	10	2	5	5	0.166666666666
3	5	2	4	10	5	4	0.166666666666
4	6	3	7	0	1	2	0.166666666666
1	4	4	5	1	3	2	0.166666666666
4	5	4	3	1	1	1	0.166666666666
4	5	4	5	0	1	2	0.166666666666
6	4	3	7	0	0	2	0.166666666666
2	6	3	2	1	1	2	0.166666666666
2	5	2	4	2	1	1	0.166666666666
4	3	4	10	0	3	2	0.166666666666
2	6	4	10	5	7	7	0.166666666666
2	5	2	2	1	1	5	0.166666666666
4	4	4	10	2	3	4	0.166666666666
3	4	5	10	4	7	1	0.166666666666
1	3	4	10	2	3	2	0.166666666666
1	6	3	10	2	5	7	0.166666666666
5	4	4	10	0	3	1	0.166666666666
2	6	3	10	4	5	5	0.166666666666
7	4	3	1	0	0	2	0.166666666666
3	5	5	4	2	1	2	0.166666666666
0	4	3	0	2	1	2	0.166666666666
3	4	2	9	1	3	4	0.166666666666
5	4	4	9	1	3	5	0.166666666666
2	6	3	6	2	5	4	0.166666666666
7	6	5	7	0	3	2	0.166666666666
6	3	4	10	0	3	4	0.166666666666
1	5	2	5	6	5	2	0.166666666666
2	6	3	9	6	5	5	0.166666666666
4	6	3	10	2	3	2	0.166666666666
2	6	1	2	1	1	2	0.166666666666
4	4	5	4	0	3	1	0.166666666666
4	5	4	10	2	3	2	0.166666666666
1	6	3	8	2	5	5	0.166666666666
2	5	1	10	8	5	4	0.166666666666
0	5	1	10	8	5	4	0.166666666666
0	5	1	10	8	5	4	0.166666666666
0	5	1	10	8	5	4	0.166666666666
1	5	1	10	8	5	4	0.166666666666
2	5	3	10	1	5	5	0.166666666666
2	5	1	10	8	5	4	0.166666666666
4	4	4	7	0	3	5	0.166666666666
4	5	0	4	1	3	4	0.166666666666
1	5	4	10	4	3	4	0.166666666666
5	5	4	10	4	3	4	0.166666666666
8	4	1	4	5	3	4	0.166666666666
5	6	4	4	0	3	5	0.166666666666
2	4	3	2	1	1	2	0.166666666666
6	3	5	6	0	1	2	0.166666666666
3	5	3	4	1	5	2	0.166666666666
2	4	1	10	4	7	5	0.166666666666
5	4	2	10	0	1	2	0.166666666666
1	5	3	2	1	3	1	0.166666666666
6	5	2	2	1	3	7	0.166666666666
5	5	3	5	0	3	4	0.166666666666
6	5	4	10	2	3	4	0.166666666666
6	4	3	0	0	1	0	0.166666666666
4	4	3	4	0	1	1	0.166666666666
4	6	2	6	1	3	2	0.166666666666
3	4	2	10	0	3	4	0.166666666666
5	7	5	7	0	1	2	0.166666666666
3	5	3	6	2	1	4	0.166666666666
2	6	3	4	2	5	2	0.166666666666
3	6	2	7	1	3	2	0.166666666666
4	6	4	2	1	3	4	0.166666666666
3	5	3	0	2	1	1	0.166666666666
4	8	1	2	0	0	2	0.166666666666
2	6	1	10	4	5	5	0.166666666666
4	3	5	5	4	3	2	0.166666666666
4	8	6	8	2	3	2	0.166666666666
4	5	5	10	1	3	2	0.166666666666
2	9	4	4	2	3	2	0.166666666666
1	6	3	5	6	5	2	0.166666666666
3	6	4	2	0	3	2	0.166666666666
2	5	3	10	5	3	4	0.166666666666
3	4	4	2	0	1	1	0.166666666666
6	6	5	5	0	1	1	0.166666666666
3	6	5	10	4	5	4	0.166666666666
4	3	3	7	1	3	2	0.166666666666
5	3	5	10	1	5	5	0.166666666666
3	2	5	4	0	3	4	0.166666666666
8	6	3	3	1	1	2	0.166666666666
3	5	3	9	1	5	4	0.166666666666
2	5	2	4	4	3	5	0.166666666666
4	4	3	7	0	1	4	0.166666666666
2	6	1	10	8	5	4	0.166666666666
5	4	4	6	1	3	2	0.166666666666
4	4	4	6	1	3	2	0.166666666666
3	5	4	6	2	3	4	0.166666666666
3	5	3	5	2	1	2	0.166666666666
2	6	4	10	1	3	4	0.166666666666
7	4	3	4	0	1	1	0.166666666666
2	4	4	10	1	3	2	0.166666666666
4	3	3	10	4	1	2	0.166666666666
7	4	2	10	0	3	2	0.166666666666
0	4	3	10	2	3	2	0.166666666666
0	4	3	10	2	3	2	0.166666666666
4	4	3	10	2	3	2	0.166666666666
2	6	1	4	4	5	2	0.166666666666
1	6	3	10	2	5	4	0.166666666666
1	6	3	10	2	5	4	0.166666666666
5	4	4	10	4	10	5	0.166666666666
4	4	3	3	1	1	1	0.166666666666
4	5	2	1	0	1	1	0.166666666666
3	5	2	10	2	3	2	0.166666666666
4	5	3	6	1	3	2	0.166666666666
3	5	4	5	4	3	2	0.166666666666
2	5	3	8	1	3	5	0.166666666666
0	3	5	4	1	3	2	0.166666666666
0	4	4	8	2	3	2	0.166666666666
0	5	7	5	4	3	4	0.166666666666
0	5	7	5	4	3	4	0.166666666666
0	5	7	5	4	3	4	0.166666666666
5	4	5	10	0	1	4	0.166666666666
8	5	3	0	0	0	1	0.166666666666
8	4	4	1	0	1	2	0.166666666666
5	4	4	9	0	3	2	0.166666666666
3	5	2	7	1	5	2	0.166666666666
2	5	5	9	4	7	7	0.166666666666
1	6	4	10	1	5	5	0.166666666666
4	4	3	10	0	3	2	0.166666666666
2	5	3	9	4	7	7	0.166666666666
4	5	5	6	4	5	2	0.166666666666
4	6	4	3	0	3	10	0.166666666666
5	4	2	4	0	3	5	0.166666666666
3	5	3	6	5	1	2	0.166666666666
5	5	4	9	0	3	4	0.166666666666
2	4	4	10	2	5	10	0.166666666666
3	3	3	7	2	3	2	0.166666666666
6	6	5	4	0	3	4	0.166666666666
3	4	4	7	0	1	1	0.166666666666
1	6	3	5	1	3	4	0.166666666666
2	7	2	6	4	5	8	0.166666666666
1	5	4	10	2	7	5	0.166666666666
8	6	4	5	1	1	4	0.166666666666
2	5	3	5	1	5	4	0.166666666666
4	0	6	5	6	5	2	0.166666666666
4	5	2	10	2	7	7	0.166666666666
1	4	1	10	5	3	5	0.166666666666
4	5	0	4	5	1	4	0.166666666666
4	4	3	8	1	3	2	0.166666666666
3	5	4	9	2	1	4	0.166666666666
4	5	4	9	0	3	2	0.166666666666
4	3	5	10	0	3	2	0.166666666666
2	6	4	6	1	3	2	0.166666666666
4	4	3	10	4	3	2	0.166666666666
4	5	3	8	2	3	2	0.166666666666
1	6	2	10	2	3	5	0.166666666666
4	5	4	7	1	3	2	0.166666666666
3	6	3	8	4	1	2	0.166666666666
4	2	5	7	5	5	2	0.166666666666
1	6	4	10	1	1	1	0.166666666666
3	4	3	5	2	3	4	0.166666666666
3	4	2	10	1	5	4	0.166666666666
6	6	4	9	0	1	2	0.166666666666
2	5	4	0	0	0	0	0.166666666666
1	5	3	10	5	3	7	0.166666666666
3	3	5	7	2	3	2	0.166666666666
2	4	2	10	4	5	7	0.166666666666
4	6	3	1	2	1	2	0.166666666666
4	6	3	10	1	3	2	0.166666666666
5	5	2	10	2	1	4	0.166666666666
3	7	2	10	4	5	7	0.166666666666
4	3	3	9	5	1	4	0.166666666666
4	2	3	7	2	3	2	0.166666666666
3	7	2	4	1	0	2	0.166666666666
5	6	2	8	1	3	4	0.166666666666
5	5	5	9	4	3	1	0.166666666666
4	5	3	7	1	3	4	0.166666666666
1	7	4	9	2	3	2	0.166666666666
2	3	5	4	1	3	2	0.166666666666
2	6	3	10	4	5	5	0.166666666666
4	4	3	2	0	1	1	0.166666666666
3	2	5	10	4	3	2	0.166666666666
3	3	5	8	2	5	4	0.166666666666
5	8	1	7	0	1	2	0.166666666666
6	6	2	4	1	3	5	0.166666666666
5	5	3	3	2	3	2	0.166666666666
2	6	4	5	1	3	2	0.166666666666
5	5	3	7	0	3	2	0.166666666666
2	6	3	10	2	5	5	0.166666666666
6	5	4	5	0	1	2	0.166666666666
5	4	2	8	0	3	2	0.166666666666
4	4	4	6	4	5	4	0.166666666666
4	4	4	10	1	3	2	0.166666666666
2	6	4	5	1	1	0	0.166666666666
2	6	5	6	0	3	4	0.166666666666
4	4	4	6	4	5	4	0.166666666666
4	5	1	10	8	5	4	0.166666666666
5	5	1	10	8	5	4	0.166666666666
3	5	7	5	4	3	4	0.166666666666
1	5	3	3	2	3	2	0.166666666666
4	5	3	3	2	3	2	0.166666666666
4	1	4	10	2	5	4	0.166666666666
4	5	5	9	6	3	4	0.166666666666
2	9	2	5	1	5	4	0.166666666666
2	5	2	5	6	5	2	0.166666666666
3	4	3	10	0	3	2	0.166666666666
4	5	3	8	4	3	4	0.166666666666
4	2	5	8	1	3	4	0.166666666666
6	4	3	4	0	3	2	0.166666666666
6	4	3	4	0	3	2	0.166666666666
5	9	2	5	0	3	2	0.166666666666
3	2	5	5	2	3	2	0.166666666666
4	6	3	6	1	5	2	0.166666666666
4	5	3	10	1	1	4	0.166666666666
3	5	2	1	0	1	1	0.166666666666
2	5	5	0	0	1	1	0.166666666666
4	6	1	10	4	7	2	0.166666666666
2	6	1	10	4	7	2	0.166666666666
2	5	2	3	2	1	1	0.166666666666
2	6	3	10	2	5	2	0.166666666666
4	7	4	10	1	3	2	0.166666666666
6	5	0	6	1	3	1	0.166666666666
2	5	3	3	2	3	5	0.166666666666
3	3	3	6	4	3	4	0.166666666666
4	4	2	7	1	3	4	0.166666666666
4	4	3	5	2	3	2	0.166666666666
3	5	5	2	0	0	1	0.166666666666
2	6	3	10	2	5	4	0.166666666666
1	5	4	6	1	5	8	0.166666666666
2	5	4	3	0	1	2	0.166666666666
1	5	2	2	1	0	2	0.166666666666
2	3	5	4	0	3	2	0.166666666666
3	4	3	4	5	3	4	0.166666666666
4	7	1	10	2	5	2	0.166666666666
2	7	1	10	2	5	2	0.166666666666
5	4	4	10	2	5	4	0.166666666666
5	5	3	9	0	3	4	0.166666666666
7	3	3	3	0	3	2	0.166666666666
2	4	1	3	1	1	2	0.166666666666
5	6	3	5	0	1	2	0.166666666666
0	6	5	4	2	3	2	0.166666666666
4	6	3	5	0	1	1	0.166666666666
2	4	1	10	4	3	4	0.166666666666
5	6	0	0	0	1	2	0.166666666666
1	6	4	5	2	5	2	0.166666666666
3	7	4	6	6	5	5	0.166666666666
5	5	4	8	0	3	7	0.166666666666
4	5	3	6	1	1	5	0.166666666666
2	5	4	2	0	1	1	0.166666666666
7	4	2	4	0	1	1	0.166666666666
4	3	5	10	1	3	2	0.166666666666
4	5	5	6	4	3	2	0.166666666666
0	5	6	5	1	3	1	0.166666666666
1	6	5	10	2	3	2	0.166666666666
7	4	4	4	0	1	2	0.166666666666
4	6	1	6	1	3	4	0.166666666666
2	2	4	8	0	3	2	0.166666666666
1	6	3	5	1	3	4	0.166666666666
6	3	4	3	0	3	4	0.166666666666
5	0	7	4	0	3	1	0.166666666666
1	6	3	10	4	3	2	0.166666666666
2	5	2	4	1	3	8	0.166666666666
6	5	2	10	0	3	4	0.166666666666
3	6	3	5	2	1	1	0.166666666666
4	6	6	9	1	3	4	0.166666666666
4	8	6	5	1	3	4	0.166666666666
2	6	4	4	2	1	1	0.166666666666
2	3	2	10	1	5	5	0.166666666666
5	6	3	7	0	1	2	0.166666666666
5	4	3	10	1	3	4	0.166666666666
0	5	4	1	1	1	1	0.166666666666
3	4	4	4	0	1	2	0.166666666666
2	5	4	10	1	3	4	0.166666666666
6	5	6	7	0	1	2	0.166666666666
5	4	4	6	1	5	1	0.166666666666
2	5	3	10	4	5	4	0.166666666666
2	9	2	10	2	5	7	0.166666666666
1	6	0	6	2	5	5	0.166666666666
1	6	1	10	2	7	7	0.166666666666
3	6	3	6	2	3	2	0.166666666666
4	6	1	10	1	1	2	0.166666666666
3	6	1	4	0	0	1	0.166666666666
2	4	2	10	4	5	5	0.166666666666
5	4	3	8	0	3	7	0.166666666666
3	6	3	10	6	1	4	0.166666666666
3	4	6	1	1	1	1	0.166666666666
3	4	3	8	0	3	4	0.166666666666
6	4	3	10	1	5	4	0.166666666666
6	4	4	10	1	1	4	0.166666666666
5	6	3	3	0	3	2	0.166666666666
5	9	2	1	0	0	0	0.166666666666
7	6	1	10	0	1	2	0.166666666666
6	5	5	6	0	1	2	0.166666666666
4	4	3	9	4	5	2	0.166666666666
5	6	3	10	0	3	4	0.166666666666
4	6	5	3	2	3	2	0.166666666666
1	5	3	6	2	3	2	0.166666666666
5	5	2	6	0	3	1	0.166666666666
2	6	1	3	1	1	2	0.166666666666
5	4	4	5	0	3	4	0.166666666666
2	5	4	7	1	1	4	0.166666666666
2	5	3	10	1	5	5	0.166666666666
3	4	0	4	10	5	4	0.166666666666
4	6	4	4	0	1	0	0.166666666666
3	5	4	10	1	3	2	0.166666666666
5	4	4	10	2	7	7	0.166666666666
2	5	3	10	4	7	4	0.166666666666
4	4	2	6	2	1	2	0.166666666666
7	5	3	6	1	5	5	0.166666666666
3	4	3	4	1	3	2	0.166666666666
3	6	0	4	10	5	4	0.166666666666
2	7	1	5	1	1	2	0.166666666666
4	5	2	4	1	1	2	0.166666666666
7	4	2	8	0	1	2	0.166666666666
6	6	3	10	1	3	5	0.166666666666
7	5	3	3	0	1	2	0.166666666666
2	5	2	10	4	5	4	0.166666666666
1	3	3	2	2	1	2	0.166666666666
5	4	4	5	0	3	2	0.166666666666
1	7	3	10	2	7	5	0.166666666666
2	7	3	10	2	7	5	0.166666666666
3	3	5	5	4	3	2	0.166666666666
3	6	1	10	1	3	2	0.166666666666
3	3	3	8	2	3	2	0.166666666666
2	5	2	10	4	5	4	0.166666666666
3	5	6	4	1	1	2	0.166666666666
3	5	7	6	5	1	2	0.666666666666
2	6	6	7	1	5	4	0.666666666666
8	6	6	0	0	0	1	0.666666666666
3	5	6	4	0	1	1	0.666666666666
0	5	7	10	1	3	5	0.666666666666
4	5	7	3	0	1	1	0.666666666666
5	5	10	10	1	1	4	0.666666666666
1	5	10	10	1	1	4	0.5
2	5	10	10	1	1	4	0.5
2	5	7	10	5	5	2	0.833333333334
2	4	7	2	0	3	1	0.833333333334
4	5	5	10	1	5	4	0.833333333334
7	5	7	10	0	1	4	0.833333333334
5	5	7	10	0	3	2	0.833333333334
1	6	6	7	2	3	2	0.833333333334
8	6	5	1	0	0	1	0.833333333334
0	5	7	6	5	1	2	0.833333333334
1	5	7	6	5	1	2	0.833333333334
1	5	7	6	5	1	2	0.833333333334
2	5	7	8	1	3	5	0.833333333334
3	6	6	7	1	5	4	0.833333333334
5	5	7	5	0	1	2	0.833333333334
3	5	5	6	5	1	4	0.833333333334
4	5	7	3	0	1	1	0.833333333334
3	5	6	4	2	3	4	0.833333333334
2	5	7	9	0	1	2	0.833333333334
9	5	7	5	0	0	1	0.833333333334
1	5	8	5	4	5	2	0.833333333334
4	4	6	6	0	3	2	0.833333333334
5	4	7	5	0	3	2	0.833333333334
0	5	7	10	2	3	2	0.833333333334
2	5	5	7	0	3	2	0.833333333334
4	6	6	7	1	5	4	0.833333333334
5	5	7	10	0	1	1	0.833333333334
3	6	9	5	2	3	4	0.833333333334
4	7	6	9	0	3	2	0.833333333334
0	6	6	5	1	3	1	0.833333333334
6	8	6	10	0	1	5	0.833333333334
4	6	6	7	1	5	4	0.833333333334
5	6	6	8	0	1	2	0.833333333334
4	4	7	4	1	3	1	0.833333333334
5	6	6	2	0	1	1	0.833333333334
5	4	4	6	0	3	2	0.833333333334
4	5	7	0	0	1	1	0.833333333334
3	5	9	10	2	3	2	0.833333333334
3	5	7	4	2	1	1	0.833333333334
0	6	6	4	1	1	1	0.833333333334
4	5	7	2	0	1	0	0.833333333334
1	5	7	6	5	1	2	0.833333333334
0	6	5	1	0	1	1	0.833333333334
2	5	5	10	2	7	1	0.833333333334
2	5	6	0	0	1	0	0.833333333334
7	6	6	6	0	1	1	0.833333333334
5	5	7	6	0	3	2	0.833333333334
0	5	7	5	4	3	4	0.833333333334
8	8	4	0	0	0	0	0.833333333334
3	6	8	4	1	1	2	0.833333333334
4	5	7	8	2	3	2	0.833333333334
7	4	5	10	0	1	4	0.833333333334
5	5	7	6	0	3	5	0.833333333334
4	6	5	9	4	5	2	0.833333333334
4	5	7	9	2	3	2	0.833333333334
3	5	7	10	1	3	5	0.833333333334
2	5	7	10	1	3	5	0.833333333334
4	7	7	4	4	5	4	0.833333333334
5	6	7	10	2	1	4	0.833333333334
2	6	7	6	0	3	2	0.833333333334
3	5	5	7	0	3	2	0.833333333334
3	6	4	3	2	1	1	0.833333333334
5	6	7	10	2	5	10	0.833333333334
6	5	5	0	0	0	1	0.833333333334
3	5	7	5	1	0	4	0.833333333334
2	6	7	8	2	5	4	0.833333333334
4	5	7	3	0	1	1	0.833333333334
4	7	5	8	0	3	2	0.833333333334
3	6	6	1	1	3	2	0.833333333334
5	7	9	3	0	1	4	0.833333333334
3	6	5	3	0	0	1	0.833333333334
3	5	7	5	4	1	5	0.833333333334
2	5	7	4	1	5	5	0.833333333334
4	5	5	3	0	1	4	0.833333333334
4	4	4	8	1	3	4	0.833333333334
3	3	5	10	0	3	2	0.833333333334
1	5	7	4	1	1	1	0.833333333334
7	7	8	4	0	3	2	0.833333333334
5	5	7	2	0	3	2	0.833333333334
1	6	4	10	2	5	2	0.833333333334
3	6	5	4	5	7	1	0.833333333334
7	5	7	0	0	0	0	0.833333333334
4	8	6	7	0	3	2	0.833333333334
6	5	7	0	0	1	0	0.833333333334
2	5	7	2	2	1	2	0.833333333334
2	5	7	5	0	1	2	0.833333333334
5	5	7	8	1	1	2	0.833333333334
6	5	7	10	1	5	8	0.833333333334
3	5	7	4	0	3	7	0.833333333334
4	6	7	9	2	3	4	0.833333333334
8	5	7	2	0	0	1	0.833333333334
4	5	5	4	0	3	2	0.833333333334
6	5	7	7	0	1	2	0.833333333334
6	4	6	6	0	0	2	0.833333333334
8	5	5	1	0	1	1	0.833333333334
5	5	7	10	0	3	2	0.833333333334
0	5	7	4	2	3	4	0.833333333334
4	5	8	5	4	5	2	0.833333333334
2	5	7	2	0	1	1	0.833333333334
6	5	7	10	0	3	4	0.833333333334
3	7	8	7	2	3	4	0.833333333334
8	6	5	1	0	0	1	0.833333333334
3	5	7	6	5	1	2	0.833333333334
0	5	6	10	4	5	5	0.833333333334
5	5	6	5	0	3	4	0.833333333334
4	6	5	10	8	7	7	0.833333333334
3	5	5	3	1	3	2	0.833333333334
2	6	9	9	2	5	2	0.833333333334
0	5	3	6	1	3	2	0.933333333334
