7.288640	13.811500	-20.996100	-18.912700	131
7.461300	13.587000	-21.184600	-19.086100	132
7.690080	13.451600	-21.235500	-19.226300	133
7.828130	13.246700	-21.114100	-19.262500	134
8.010030	12.967700	-21.132400	-19.335100	135
8.195230	12.662400	-21.443000	-19.592800	136
8.023740	12.410300	-21.632600	-19.784900	137
7.678310	12.128400	-21.696600	-19.885200	138
7.577460	11.803000	-21.871200	-20.021500	139
7.779700	11.610100	-22.101200	-20.127400	140
8.257770	11.640000	-22.359200	-20.286200	141
8.588890	12.059700	-21.717400	-20.018500	142
8.375380	12.425200	-21.617400	-20.103000	143
8.214640	12.417900	-21.795200	-20.374000	144
8.156320	12.523000	-22.009100	-20.623500	145
8.047130	12.423700	-22.147000	-20.712900	146
8.090980	11.842000	-22.136200	-20.583200	147
8.054260	11.538700	-21.996200	-20.348100	148
8.038560	11.884500	-21.941300	-20.257100	149
8.253980	12.144900	-22.166100	-20.454600	150
8.233140	11.774200	-22.312800	-20.580200	151
7.711760	11.443500	-22.141800	-20.392500	152
7.697850	11.681800	-21.936800	-20.200400	153
8.381500	12.009800	-21.952200	-20.182100	154
8.734480	12.152500	-22.000700	-20.237500	155
8.525850	12.329000	-22.040200	-20.279900	156
8.237170	12.347200	-21.965900	-20.236900	157
8.435790	12.333100	-21.733900	-20.062200	158
8.696580	12.468500	-21.639800	-19.990900	159
8.751090	12.453200	-21.686000	-20.028000	160
9.066390	12.391500	-21.699100	-20.005500	161
9.147010	12.332100	-21.793800	-20.016400	162
8.697220	12.212300	-21.850500	-19.974200	163
8.666210	12.214700	-21.820600	-19.862600	164
9.203490	12.213700	-21.747000	-19.750000	165
9.432280	12.235000	-21.628500	-19.621200	166
9.309000	12.486400	-21.604300	-19.533200	167
9.228460	12.616000	-21.610700	-19.456000	168
9.121210	12.434200	-21.548400	-19.388400	169
8.835230	12.233600	-21.487000	-19.346000	170
8.555840	12.132300	-21.471500	-19.326900	171
8.378060	12.035900	-21.468400	-19.371500	172
8.562010	11.911400	-21.451000	-19.424300	173
9.068640	12.078900	-21.393600	-19.367600	174
9.179870	12.210700	-21.343800	-19.259400	175
8.769550	11.722700	-21.351500	-19.208700	176
8.319080	11.021300	-21.381600	-19.254200	177
7.901030	10.441000	-21.199400	-19.135900	178
7.398260	9.865580	-20.891800	-18.838400	179
6.901130	9.270760	-20.833000	-18.737300	180
6.464940	8.654330	-20.931400	-18.864000	181
6.009380	8.075510	-21.015000	-19.013800	182
5.582450	7.451110	-20.941400	-18.936500	183
5.091480	6.634910	-20.761300	-18.683000	184
4.323760	5.850410	-20.735400	-18.539900	185
3.379300	5.262560	-20.847800	-18.600600	186
2.590300	4.717720	-20.940300	-18.678100	187
2.179580	4.094800	-20.896700	-18.578100	188
1.929480	3.270890	-20.792200	-18.456200	189
1.366600	2.440400	-20.716400	-18.437300	190
0.390166	1.715800	-20.697400	-18.456000	191
-0.511643	0.829492	-20.898200	-18.612800	192
-1.171470	-0.168742	-21.097600	-18.846100	193
-2.147370	-1.156630	-21.172800	-19.004700	194
-3.743950	-2.283660	-21.167700	-19.079800	195
-5.669730	-3.654370	-20.896900	-19.060200	196
-7.732210	-5.174930	-20.893200	-19.081300	197
-10.188700	-6.643950	-20.806000	-18.917000	198
-13.029100	-8.045850	-20.614100	-18.635500	199
-15.845900	-9.175970	-20.256500	-18.638600	200
-18.332800	-10.290100	-20.372400	-18.856400	201
-20.681300	-11.970100	-20.420900	-18.921100	202
-23.081900	-13.688400	-20.325800	-18.850600	203
-25.235700	-15.370300	-20.294000	-18.877100	204
-27.005400	-17.385900	-20.491200	-19.067300	205
-28.589600	-19.368500	-20.651500	-19.227800	206
-30.107800	-21.257700	-20.701400	-19.283000	207
-31.514100	-23.175400	-20.655400	-19.279300	208
-32.946700	-25.127200	-20.598200	-19.351700	209
-34.168800	-27.040200	-20.733800	-19.620700	210
-35.148100	-28.631300	-20.830500	-19.921100	211
-35.809100	-29.719000	-20.869000	-20.050300	212
-36.359300	-30.457000	-21.118600	-20.263200	213
-36.854800	-31.095200	-21.455200	-20.419200	214
-36.896600	-31.318600	-21.917300	-20.767000	215
-36.435900	-30.850400	-22.321800	-21.102600	216
-35.812300	-30.077200	-22.364100	-20.961500	217
-35.098500	-29.300300	-22.424500	-20.739400	218
-34.137300	-28.528400	-22.797400	-20.956600	219
-32.672800	-27.517900	-23.154600	-21.495600	220
-30.592300	-26.434300	-23.533100	-21.976100	221
-28.196400	-25.767400	-23.921500	-22.199800	222
-26.228700	-25.199300	-24.238400	-22.355000	223
-24.981300	-24.521700	-24.622600	-22.629000	224
-23.742600	-24.279700	-25.025000	-22.983800	225
-22.814500	-24.164500	-25.348100	-23.289900	226
-22.809200	-24.276600	-25.634400	-23.544900	227
-23.492900	-24.768800	-26.022200	-23.809500	228
-24.599300	-25.037900	-26.518300	-24.078400	229
-25.961100	-25.381500	-27.004600	-24.464300	230
-27.758200	-26.005600	-27.425300	-25.016200	231
-30.009900	-26.818500	-27.673700	-25.507100	232
-32.297300	-27.774900	-28.056000	-26.067400	233
-34.227400	-28.633500	-28.620800	-26.679000	234
-35.813100	-29.583400	-29.006800	-27.074500	235
-37.061100	-30.803900	-29.107400	-27.211900	236
-37.849500	-32.131900	-29.110600	-27.210200	237
-38.475400	-33.320600	-29.236800	-27.323200	238
-39.248300	-34.258400	-29.215600	-27.450600	239
-39.870500	-34.923100	-29.132100	-27.352200	240
-40.254800	-35.443500	-29.023200	-27.127900	241
-40.805900	-36.139800	-29.057300	-27.142200	242
-41.186400	-36.406100	-29.062900	-27.267100	243
-40.889900	-35.932800	-28.927100	-27.247200	244
-40.417900	-35.346000	-28.898100	-27.261900	245
-40.142700	-34.707800	-29.072100	-27.440600	246
-39.678500	-33.964600	-29.236300	-27.585300	247
-38.964000	-33.091900	-29.445200	-27.780700	248
-38.070200	-31.731100	-29.600500	-27.925700	249
-36.814600	-29.758100	-29.764500	-28.040300	250
-35.143000	-28.006200	-29.912100	-28.081400	251
-33.037800	-26.490700	-30.025500	-28.077700	252
-30.696800	-24.571000	-30.082000	-28.109900	253
-28.489500	-22.898500	-29.851200	-27.942000	254
-26.222700	-21.987400	-29.563900	-27.664200	255
-23.919300	-21.972600	-29.616700	-27.716700	256
-22.322200	-22.636100	-29.718000	-27.923300	257
-21.979200	-23.329700	-29.718800	-27.905200	258
-22.506400	-23.992800	-29.721100	-27.725700	259
-23.115700	-24.987200	-29.669500	-27.561000	260
-24.416800	-26.030100	-29.480700	-27.420000	261
-26.430200	-26.995200	-29.257400	-27.296100	262
-28.225600	-28.139800	-29.111100	-27.107000	263
-30.130600	-29.418900	-28.775500	-26.646700	264
-32.177700	-30.622000	-28.371500	-26.020500	265
-33.963100	-31.845300	-28.307100	-25.577900	266
-35.767900	-33.189500	-28.216300	-25.309300	267
-37.359200	-34.315800	-27.867800	-24.975100	268
-38.434100	-35.170800	-27.750600	-24.799600	269
-39.221600	-36.019000	-27.772500	-24.899600	270
-39.963600	-36.809000	-27.494400	-24.846400	271
-40.635500	-37.356500	-26.958300	-24.558800	272
-40.963800	-37.669600	-26.542500	-24.182000	273
-40.990400	-37.831300	-26.329200	-23.894200	274
-40.980200	-37.842600	-26.235700	-23.535300	275
-41.158700	-37.789300	-25.881800	-23.253300	276
-41.280100	-37.571800	-25.396100	-22.805600	277
-41.051100	-37.300200	-25.020700	-22.523400	278
-40.489100	-37.072900	-24.794800	-22.279700	279
-39.626000	-36.633500	-24.414900	-21.865400	280
-38.772700	-36.062800	-24.079600	-21.517300	281
-38.001000	-35.268000	-23.979000	-21.411600	282
-36.794800	-34.197900	-23.929600	-21.418900	283
-35.593400	-33.036800	-23.688600	-21.314800	284
-34.483200	-31.827500	-23.479500	-21.258200	285
-33.730300	-30.573600	-23.377500	-21.303200	286
-32.963100	-29.306400	-23.201000	-21.336200	287
-31.487600	-28.028100	-23.093400	-21.369700	288
-30.069500	-26.731200	-22.960400	-21.348400	289
-28.325500	-25.663500	-22.673800	-21.082000	290
-26.265700	-24.446100	-22.255600	-20.765300	291
-24.180700	-22.688200	-21.951200	-20.426800	292
-21.744700	-20.979200	-21.759300	-20.110600	293
-19.182000	-19.663500	-21.597500	-20.003800	294
-16.861800	-18.550700	-21.424100	-19.868600	295
-14.508800	-17.537000	-21.225300	-19.561900	296
-12.185300	-16.868900	-21.118200	-19.333000	297
-10.590000	-16.392100	-21.102900	-19.299600	298
-9.586410	-16.098300	-20.992000	-19.202800	299
-9.001240	-16.254200	-20.643100	-18.891200	300
-9.283810	-16.567600	-20.309400	-18.593900	301
-10.098900	-17.035500	-20.223200	-18.576000	302
-11.076100	-17.759200	-20.114800	-18.522400	303
-12.050900	-18.442300	-19.885400	-18.172800	304
-13.044200	-19.166200	-19.788300	-17.846400	305
-14.433400	-20.045300	-19.791200	-17.677200	306
-15.886700	-21.191500	-19.679100	-17.444900	307
-17.415400	-22.550500	-19.626200	-17.290900	308
-19.119000	-23.792400	-19.599000	-17.262900	309
-20.377600	-24.955000	-19.418600	-17.187800	310
-21.457400	-26.104500	-19.347300	-17.240100	311
-22.545500	-27.383600	-19.315300	-17.289100	312
-23.153100	-28.978000	-19.128700	-17.197500	313
-23.581100	-30.723500	-18.922500	-17.084500	314
-24.459000	-32.329400	-18.768100	-16.938600	315
-25.549400	-33.703500	-18.659900	-16.798200	316
-26.413300	-35.040100	-18.590100	-16.675100	317
-27.261100	-36.409400	-18.492200	-16.565200	318
-28.087100	-37.579300	-18.313300	-16.504000	319
-28.657300	-38.819700	-18.159400	-16.555100	320
-29.049300	-40.280500	-18.050600	-16.606700	321
-29.581400	-41.285600	-18.072500	-16.750500	322
-30.170000	-41.724200	-18.267200	-17.108600	323
-30.526000	-42.142300	-18.420300	-17.408200	324
-30.605200	-42.646400	-18.803800	-17.879500	325
-30.523700	-42.913300	-19.431700	-18.410300	326
-30.480300	-42.943600	-19.828600	-18.523900	327
-30.405000	-42.890700	-20.381100	-18.774400	328
-30.142400	-43.011700	-21.222400	-19.354600	329
-29.755100	-43.161900	-21.983000	-19.856000	330
-29.199000	-43.044100	-22.693000	-20.271300	331
-28.279200	-42.900000	-23.017800	-20.303800	332
-27.214700	-42.806200	-23.382600	-20.455200	333
-26.207600	-42.573200	-24.873000	-21.926300	334
-25.151400	-42.214400	-25.619300	-22.311500	335
-23.953600	-41.830500	-26.518500	-22.810900	336
-22.557100	-41.179800	-27.119600	-22.950600	337
-21.182000	-40.209200	-27.075000	-22.320300	338
-19.649400	-39.058100	-29.468000	-25.042600	339
-17.884900	-37.765800	-30.577600	-25.919700	340
-16.361300	-36.454500	-31.691000	-26.826400	341
-15.209300	-35.147300	-32.703300	-27.610000	342
-14.235000	-33.619900	-33.799300	-28.441200	343
-13.062800	-31.702700	-35.005500	-29.467400	344
-11.746300	-29.747900	-36.131600	-30.637700	345
-10.542900	-28.103900	-37.145600	-31.862400	346
-9.431110	-26.612900	-38.273500	-33.260400	347
-8.683800	-25.033500	-39.439700	-34.781000	348
-8.321710	-23.375100	-40.507200	-36.251700	349
-7.901110	-21.877500	-41.486800	-37.612800	350
-7.647810	-20.618800	-42.372900	-38.880200	351
-7.412510	-19.479500	-43.450700	-40.427200	352
-6.885530	-18.293300	-44.792100	-42.318400	353
-6.539680	-17.193500	-45.942400	-44.012100	354
-6.579150	-16.424400	-46.783800	-45.343500	355
-6.613310	-15.849100	-47.478000	-46.678300	356
-6.301840	-15.558500	-48.152200	-48.173900	357
-6.030060	-15.382900	-48.978600	-49.673900	358
-5.986400	-15.043100	-49.818600	-51.110100	359
-5.994350	-14.768400	-50.539800	-52.426800	360
-6.106020	-14.558200	-51.259300	-53.606100	361
-6.368920	-14.456600	-52.214300	-54.823800	362
-6.528530	-14.547800	-53.324900	-55.904400	363
-7.016390	-14.676400	-54.336200	-56.678300	364
-7.870420	-14.691600	-55.306000	-57.297400	365
-8.385460	-14.679100	-56.287000	-57.758400	366
-8.342090	-15.182200	-57.368700	-58.162500	367
-8.102710	-15.941700	-58.674200	-58.624000	368
-8.017750	-16.413100	-59.931000	-58.835500	369
-7.576110	-17.119100	-60.582600	-58.484200	370
-6.773880	-18.102200	-61.146600	-58.278300	371
-6.370940	-18.539200	-62.407400	-58.816300	372
-5.676920	-18.063100	-63.724800	-59.544000	373
-4.693510	-17.500800	-65.014200	-60.255400	374
-3.942270	-16.780600	-66.307500	-61.015800	375
-3.323060	-15.879200	-67.694000	-61.892800	376
-2.341010	-14.738400	-69.258400	-63.209200	377
-1.656310	-13.912000	-70.548600	-64.412000	378
-1.006980	-13.022800	-71.501400	-65.513300	379
-0.350346	-11.691200	-72.422500	-66.861500	380
0.025365	-10.542500	-73.401600	-68.104600	381
0.919917	-10.121600	-74.426100	-69.331000	382
0.315134	-6.889470	-75.281400	-70.735100	383
-0.388296	-4.666100	-76.053000	-72.210900	384
-0.545410	-2.239560	-76.801600	-73.658400	385
-0.017025	0.704111	-77.205200	-74.925900	386
0.213589	3.139190	-77.862200	-76.597800	387
0.545643	5.443020	-78.722900	-78.358800	388
0.996317	7.002390	-79.410100	-79.910800	389
0.552521	8.516360	-80.004300	-81.408500	390
1.218120	9.848770	-80.680300	-82.715800	391
1.719840	12.620000	-81.246200	-83.487300	392
1.803060	13.961500	-81.883300	-84.193200	393
1.997770	15.744500	-82.661800	-85.213300	394
2.672130	16.860900	-83.140400	-86.312300	395
2.928910	17.849900	-84.317300	-87.536400	396
3.086970	18.822100	-85.434400	-87.906700	397
1.925860	18.952300	-86.484500	-88.183200	398
2.075670	18.041300	-87.443000	-88.476900	399
2.123480	18.154300	-88.367800	-88.636800	400
2.875590	16.719000	-89.041100	-88.831600	401
4.068210	16.711200	-90.453000	-89.527800	402
5.131360	15.055000	-91.566200	-89.593900	403
5.918770	13.589700	-93.614200	-90.832300	404
7.195660	12.707700	-95.547100	-92.349400	405
8.635040	11.641400	-97.589300	-93.843100	406
10.585600	10.582600	-99.736100	-94.950700	407
12.520400	9.927580	-101.667000	-95.928500	408
14.103000	9.538370	-103.601000	-97.160400	409
16.157800	8.924440	-105.359000	-98.572900	410
18.244200	8.159040	-106.847000	-100.186000	411
20.027100	7.336890	-109.380000	-102.483000	412
21.535000	6.490970	-110.909000	-103.591000	413
22.250300	6.641990	-111.939000	-104.218000	414
24.320700	5.908490	-112.921000	-104.625000	415
26.277300	5.378080	-113.999000	-105.477000	416
27.713900	5.633800	-114.595000	-106.413000	417
28.660000	6.188410	-113.893000	-106.333000	418
29.266700	6.734950	-114.095000	-107.262000	419
29.699600	7.654710	-113.941000	-108.197000	420
30.008600	9.141730	-113.513000	-109.085000	421
29.929400	10.810000	-113.131000	-110.080000	422
29.522600	12.791300	-112.867000	-110.921000	423
28.848100	14.230900	-112.754000	-111.487000	424
27.961000	16.159800	-112.179000	-111.905000	425
27.310400	18.248100	-111.559000	-112.186000	426
26.241900	20.411300	-111.673000	-112.085000	427
24.975000	22.452800	-111.626000	-111.953000	428
23.817000	24.245800	-111.058000	-112.011000	429
22.594100	25.971200	-110.175000	-111.857000	430
21.170800	27.306300	-109.242000	-111.578000	431
19.546000	28.199400	-108.885000	-111.069000	432
18.112400	28.846600	-108.659000	-110.018000	433
17.013400	28.916600	-108.103000	-108.956000	434
15.857200	28.466700	-107.354000	-108.174000	435
14.742800	27.899000	-106.695000	-107.123000	436
14.016200	26.681200	-106.003000	-105.851000	437
13.674900	24.654500	-105.134000	-104.295000	438
13.653200	22.342000	-104.166000	-102.658000	439
13.243000	20.026200	-103.256000	-101.282000	440
12.660500	17.663700	-102.337000	-99.830100	441
12.177100	15.163800	-101.360000	-98.342000	442
12.188000	12.695500	-100.437000	-97.078900	443
12.155800	10.005800	-99.494400	-95.815100	444
11.862800	7.101280	-98.527700	-94.421000	445
11.645400	4.085100	-97.571000	-92.949400	446
11.508800	1.160830	-96.480300	-91.603300	447
11.174600	-1.518710	-95.371700	-90.478700	448
10.776800	-3.926420	-94.540800	-89.351300	449
10.545700	-6.089160	-93.650200	-88.110400	450
9.838050	-8.473980	-92.468600	-86.933100	451
9.380690	-10.459700	-91.365200	-85.829500	452
9.119420	-12.196700	-90.168600	-84.645000	453
8.173910	-13.941300	-88.806600	-83.411100	454
6.443140	-15.746400	-87.774800	-82.165900	455
5.089070	-17.145800	-86.879900	-81.061100	456
3.729980	-18.153100	-85.782800	-80.051400	457
2.009300	-19.042800	-84.533200	-78.903700	458
0.481021	-19.718800	-82.948200	-77.438500	459
-0.658583	-20.175500	-81.533900	-76.169000	460
-1.967300	-20.702200	-79.946300	-74.976300	461
-3.388740	-20.958900	-78.282600	-73.704800	462
-4.508090	-20.798800	-76.774200	-72.421400	463
-5.398360	-20.442000	-75.088400	-71.575700	464
-6.434410	-20.087000	-73.595600	-70.783700	465
-7.352090	-19.696400	-72.069500	-69.688900	466
-7.731510	-19.197900	-70.324300	-68.736100	467
-8.104590	-19.025300	-68.619400	-67.903600	468
-8.503160	-18.831100	-67.261600	-67.018300	469
-8.839710	-18.561400	-66.051300	-66.116100	470
-9.150710	-18.275400	-64.861300	-65.370800	471
-9.060920	-17.780800	-63.855800	-64.854600	472
-8.634550	-17.381600	-63.226600	-64.611300	473
-8.442850	-16.959200	-62.500500	-64.209100	474
-8.247900	-16.260500	-61.988700	-64.089000	475
-7.793120	-15.494100	-61.659700	-64.090100	476
-7.461720	-14.823500	-61.042200	-63.823300	477
-7.351200	-14.299200	-60.434100	-63.634300	478
-7.151540	-13.900300	-60.145000	-63.588900	479
-6.979900	-13.457000	-59.634500	-63.212800	480
-6.816260	-13.120400	-58.786400	-62.675100	481
-6.821680	-13.034300	-57.819000	-61.903000	482
-6.978100	-12.723100	-56.868000	-60.730100	483
-7.027740	-12.617800	-56.016800	-59.519100	484
-7.143200	-13.463200	-55.180000	-58.324400	485
-7.625980	-14.532800	-54.368800	-57.092000	486
-8.557860	-15.269800	-53.460700	-55.739700	487
-9.408430	-15.930100	-52.525300	-54.378100	488
-9.871920	-16.773000	-51.618700	-53.070900	489
-10.375200	-17.966300	-50.435100	-51.456800	490
-11.060300	-19.166600	-49.359200	-49.916500	491
-11.656500	-20.261900	-48.586300	-48.584000	492
-12.387800	-21.598500	-47.689600	-47.159400	493
-13.532600	-22.909300	-46.842100	-45.964800	494
-14.644800	-24.017100	-45.827900	-44.558400	495
-15.627200	-25.166900	-44.088200	-42.174700	496
-16.544200	-26.162900	-43.454900	-41.160700	497
-17.201500	-26.740900	-42.433100	-39.710000	498
-17.971400	-27.111500	-41.473500	-38.428800	499
-18.950600	-27.549200	-40.726500	-37.565100	500
-19.504400	-27.983700	-39.835100	-36.708800	501
-19.994400	-28.288500	-38.757400	-35.596000	502
-20.616300	-28.301400	-37.672100	-34.460200	503
-21.123500	-27.965200	-36.545600	-33.362300	504
-21.228800	-27.417200	-35.272200	-32.257500	505
-21.202500	-26.791500	-33.983200	-31.204900	506
-21.422600	-26.223800	-32.782200	-30.186800	507
-21.624200	-25.562200	-31.582000	-29.173900	508
-21.598400	-24.840700	-30.284200	-28.018500	509
-21.576300	-24.247400	-28.842700	-26.652700	510
-21.054900	-23.039900	-27.461100	-25.480700	511
-20.040400	-21.019300	-26.236600	-24.661900	512
-19.475400	-19.451500	-25.213300	-23.902700	513
-19.506000	-18.564100	-24.337400	-23.046000	514
-19.284700	-17.512800	-23.542700	-22.234100	515
-19.020100	-16.238400	-22.765600	-21.461300	516
-18.776200	-15.294700	-21.859800	-20.549200	517
-19.054300	-14.997200	-20.909200	-19.595500	518
-17.656500	-13.063600	-19.975400	-18.766700	519
-17.311200	-12.147300	-19.027000	-17.954800	520
-17.456100	-11.902900	-17.950000	-16.878800	521
-17.220300	-11.569300	-16.901200	-15.748400	522
-16.766000	-10.942700	-16.108000	-14.924900	523
-16.495200	-10.198100	-15.439600	-14.295300	524
-16.235800	-9.579090	-14.759600	-13.683500	525
-15.941700	-9.130340	-14.027000	-13.023500	526
-15.437000	-8.680740	-13.353000	-12.429400	527
-14.578200	-8.320820	-12.755300	-11.938100	528
-14.042900	-8.231100	-12.091300	-11.371000	529
-13.837500	-8.077660	-11.393900	-10.691600	530
-13.423500	-7.693570	-10.823200	-10.116800	531
-13.073100	-7.307130	-10.432200	-9.779410	532
-12.781100	-6.983560	-10.108700	-9.534640	533
-12.692300	-7.127180	-9.741990	-9.318980	534
-12.591900	-7.360560	-9.353490	-9.119580	535
-12.446800	-7.292140	-9.043480	-8.886000	536
-12.097100	-6.945210	-8.777710	-8.715700	537
-11.829200	-6.765860	-8.340030	-8.537600	538
-11.734100	-6.893390	-7.945950	-8.381330	539
-11.500400	-7.010710	-7.803680	-8.422330	540
-11.305100	-7.246060	-7.669690	-8.444510	541
-11.499200	-7.741170	-7.680650	-8.477450	542
-11.899800	-8.236620	-7.781470	-8.635270	543
-12.780200	-8.910850	-7.684830	-8.606740	544
-13.513200	-9.723550	-7.473930	-8.285010	545
-13.940400	-10.528900	-7.326390	-8.017760	546
-14.411000	-11.063400	-7.196870	-7.906220	547
-14.768400	-11.305500	-7.033790	-7.733990	548
-15.174000	-11.670800	-6.936690	-7.512150	549
-15.753800	-12.351700	-6.919590	-7.351120	550
-16.145300	-12.556600	-6.895840	-7.258200	551
-16.432300	-12.781700	-6.778960	-7.126660	552
-16.828700	-13.193200	-6.755010	-6.949100	553
-17.114900	-13.829100	-6.751580	-6.785320	554
-17.360400	-14.288700	-6.647400	-6.572840	555
-17.501000	-14.493100	-6.580100	-6.305160	556
